ValueDate,Current Inst,Derived MVA,Volts Inst
2026-02-25T12:15:00+00:00,192.904,2.572,11.234
2026-02-25T12:20:00+00:00,196.058,2.593,11.228
2026-02-25T12:25:00+00:00,194.872,2.582,11.212
2026-02-25T12:30:00+00:00,180.35,3.178,11.214
2026-02-25T12:35:00+00:00,134.772,2.651,11.201
2026-02-25T12:40:00+00:00,133.786,2.596,11.202
2026-02-25T12:45:00+00:00,132.584,2.575,11.208
2026-02-25T12:50:00+00:00,134.865,2.615,11.191
2026-02-25T12:55:00+00:00,138.531,2.682,11.181
2026-02-25T13:00:00+00:00,140.086,2.712,11.18
2026-02-25T13:05:00+00:00,136.668,2.636,11.165
2026-02-25T13:10:00+00:00,131.749,2.524,11.16
2026-02-25T13:15:00+00:00,131.584,2.502,11.16
2026-02-25T13:20:00+00:00,130.586,2.468,11.166
2026-02-25T13:25:00+00:00,135.568,2.545,11.163
2026-02-25T13:30:00+00:00,138.566,2.588,11.182
2026-02-25T13:35:00+00:00,139.918,2.6,11.184
2026-02-25T13:40:00+00:00,140.352,2.588,11.172
2026-02-25T13:45:00+00:00,143.394,2.628,11.162
2026-02-25T13:50:00+00:00,145.561,2.652,11.16
2026-02-25T13:55:00+00:00,147.879,2.68,11.163
2026-02-25T14:00:00+00:00,147.896,2.663,11.17
2026-02-25T14:05:00+00:00,148.684,2.656,11.16
2026-02-25T14:10:00+00:00,149.79,2.661,11.157
2026-02-25T14:15:00+00:00,154.026,2.725,11.152
2026-02-25T14:20:00+00:00,155.904,2.744,11.152
2026-02-25T14:25:00+00:00,155.758,2.722,11.144
2026-02-25T14:30:00+00:00,156.302,2.716,11.158
2026-02-25T14:35:00+00:00,157.34,2.722,11.155
2026-02-25T14:40:00+00:00,159.924,2.756,11.16
2026-02-25T14:45:00+00:00,150.736,2.565,11.172
2026-02-25T14:50:00+00:00,145.186,2.455,11.233
2026-02-25T14:55:00+00:00,142.786,2.402,11.273
2026-02-25T15:00:00+00:00,142.864,2.392,11.301
2026-02-25T15:05:00+00:00,144.227,2.401,11.303
2026-02-25T15:10:00+00:00,142.785,2.36,11.322
2026-02-25T15:15:00+00:00,142.797,2.344,11.316
2026-02-25T15:20:00+00:00,145.164,2.708,11.28
2026-02-25T15:25:00+00:00,141.594,3.082,11.244
2026-02-25T15:30:00+00:00,121.222,2.364,11.256
2026-02-25T15:35:00+00:00,120.698,2.351,11.256
2026-02-25T15:40:00+00:00,122.954,2.351,11.242
2026-02-25T15:45:00+00:00,124.438,2.422,11.238
2026-02-25T15:50:00+00:00,126.294,2.456,11.236
2026-02-25T15:55:00+00:00,125.218,2.433,11.21
2026-02-25T16:00:00+00:00,126.065,2.435,11.151
2026-02-25T16:05:00+00:00,126.738,2.446,11.138
2026-02-25T16:10:00+00:00,125.032,2.407,11.122
2026-02-25T16:15:00+00:00,126.544,2.44,11.13
2026-02-25T16:20:00+00:00,127.002,2.448,11.124
2026-02-25T16:25:00+00:00,127.009,2.444,11.108
2026-02-25T16:30:00+00:00,130.47,2.505,11.084
2026-02-25T16:35:00+00:00,131.222,2.52,11.092
2026-02-25T16:40:00+00:00,128.928,2.474,11.074
2026-02-25T16:45:00+00:00,127.955,2.456,11.084
2026-02-25T16:50:00+00:00,127.137,2.446,11.108
2026-02-25T16:55:00+00:00,129.318,2.49,11.114
2026-02-25T17:00:00+00:00,130.926,2.52,11.113
2026-02-25T17:05:00+00:00,128.892,2.479,11.108
2026-02-25T17:10:00+00:00,131.382,2.528,11.108
2026-02-25T17:15:00+00:00,128.282,2.473,11.131
2026-02-25T17:20:00+00:00,127.903,2.464,11.134
2026-02-25T17:25:00+00:00,126.528,2.438,11.123
2026-02-25T17:30:00+00:00,126.121,2.43,11.124
2026-02-25T17:35:00+00:00,126.2,2.432,11.12
2026-02-25T17:40:00+00:00,127.28,2.45,11.112
2026-02-25T17:45:00+00:00,128.094,2.467,11.113
2026-02-25T17:50:00+00:00,132.664,2.556,11.118
2026-02-25T17:55:00+00:00,131.94,2.538,11.118
2026-02-25T18:00:00+00:00,136.767,2.63,11.106
2026-02-25T18:05:00+00:00,140.142,2.695,11.1
2026-02-25T18:10:00+00:00,139.26,2.679,11.11
2026-02-25T18:15:00+00:00,140.383,2.701,11.109
2026-02-25T18:20:00+00:00,138.62,2.67,11.111
2026-02-25T18:25:00+00:00,137.402,2.646,11.122
2026-02-25T18:30:00+00:00,136.784,2.638,11.142
2026-02-25T18:35:00+00:00,135.043,2.606,11.136
2026-02-25T18:40:00+00:00,135.074,2.603,11.123
2026-02-25T18:45:00+00:00,135.492,2.611,11.126
2026-02-25T18:50:00+00:00,136.469,2.631,11.142
2026-02-25T18:55:00+00:00,135.712,2.622,11.154
2026-02-25T19:00:00+00:00,134.95,2.61,11.168
2026-02-25T19:05:00+00:00,130.621,2.52,11.144
2026-02-25T19:10:00+00:00,130.214,2.512,11.126
2026-02-25T19:15:00+00:00,128.632,2.484,11.146
2026-02-25T19:20:00+00:00,123.003,2.378,11.16
2026-02-25T19:25:00+00:00,124.33,2.405,11.162
2026-02-25T19:30:00+00:00,124.602,2.409,11.163
2026-02-25T19:35:00+00:00,127.762,2.471,11.164
2026-02-25T19:40:00+00:00,129.009,2.494,11.158
2026-02-25T19:45:00+00:00,126.708,2.45,11.164
2026-02-25T19:50:00+00:00,124.664,2.418,11.186
2026-02-25T19:55:00+00:00,129.615,2.528,11.273
2026-02-25T20:00:00+00:00,126.981,2.477,11.259
2026-02-25T20:05:00+00:00,125.886,2.455,11.251
2026-02-25T20:10:00+00:00,123.173,2.406,11.268
2026-02-25T20:15:00+00:00,119.271,2.33,11.265
2026-02-25T20:20:00+00:00,118.707,2.318,11.266
2026-02-25T20:25:00+00:00,118.939,2.323,11.282
2026-02-25T20:30:00+00:00,120.364,2.35,11.266
2026-02-25T20:35:00+00:00,118.298,2.31,11.268
2026-02-25T20:40:00+00:00,115.554,2.259,11.296
2026-02-25T20:45:00+00:00,115.99,2.271,11.304
2026-02-25T20:50:00+00:00,113.586,2.224,11.307
2026-02-25T20:55:00+00:00,111.652,2.182,11.274
2026-02-25T21:00:00+00:00,109.98,2.14,11.247
2026-02-25T21:05:00+00:00,108.343,2.114,11.252
2026-02-25T21:10:00+00:00,107.29,2.093,11.271
2026-02-25T21:15:00+00:00,108.0,2.113,11.295
2026-02-25T21:20:00+00:00,106.631,2.09,11.308
2026-02-25T21:25:00+00:00,107.476,2.109,11.321
2026-02-25T21:30:00+00:00,107.684,2.112,11.324
2026-02-25T21:35:00+00:00,107.866,2.112,11.296
2026-02-25T21:40:00+00:00,105.476,2.056,11.259
2026-02-25T21:45:00+00:00,105.854,2.068,11.277
2026-02-25T21:50:00+00:00,106.01,2.075,11.306
2026-02-25T21:55:00+00:00,106.203,2.078,11.289
2026-02-25T22:00:00+00:00,105.262,2.06,11.29
2026-02-25T22:05:00+00:00,104.911,2.056,11.314
2026-02-25T22:10:00+00:00,105.666,2.062,11.275
2026-02-25T22:15:00+00:00,100.324,1.95,11.206
2026-02-25T22:20:00+00:00,97.807,1.896,11.204
2026-02-25T22:25:00+00:00,97.691,1.899,11.221
2026-02-25T22:30:00+00:00,97.164,1.888,11.218
2026-02-25T22:35:00+00:00,95.194,1.816,11.014
2026-02-25T22:40:00+00:00,94.284,1.797,11.0
2026-02-25T22:45:00+00:00,93.268,1.781,11.024
2026-02-25T22:50:00+00:00,91.609,1.748,11.012
2026-02-25T22:55:00+00:00,91.99,1.755,11.006
2026-02-25T23:00:00+00:00,91.106,1.737,11.017
2026-02-25T23:05:00+00:00,90.239,1.726,11.058
2026-02-25T23:10:00+00:00,88.338,1.713,11.184
2026-02-25T23:15:00+00:00,88.208,1.708,11.183
2026-02-25T23:20:00+00:00,88.124,1.703,11.165
2026-02-25T23:25:00+00:00,85.162,1.646,11.14
2026-02-25T23:30:00+00:00,85.264,1.644,11.138
2026-02-25T23:35:00+00:00,88.303,1.707,11.146
2026-02-25T23:40:00+00:00,88.354,1.708,11.133
2026-02-25T23:45:00+00:00,87.168,1.684,11.148
2026-02-25T23:50:00+00:00,86.244,1.662,11.16
2026-02-25T23:55:00+00:00,87.144,1.686,11.172
2026-02-26T00:00:00+00:00,87.449,1.694,11.178
2026-02-26T00:05:00+00:00,85.339,1.652,11.156
2026-02-26T00:10:00+00:00,85.766,1.647,11.109
2026-02-26T00:15:00+00:00,87.322,1.672,11.048
2026-02-26T00:20:00+00:00,85.394,1.634,11.048
2026-02-26T00:25:00+00:00,84.658,1.63,11.104
2026-02-26T00:30:00+00:00,84.522,1.631,11.152
2026-02-26T00:35:00+00:00,85.633,1.649,11.104
2026-02-26T00:40:00+00:00,85.195,1.636,11.08
2026-02-26T00:45:00+00:00,84.986,1.63,11.087
2026-02-26T00:50:00+00:00,86.641,1.66,11.071
2026-02-26T00:55:00+00:00,86.872,1.666,11.061
2026-02-26T01:00:00+00:00,86.528,1.664,11.091
2026-02-26T01:05:00+00:00,87.28,1.678,11.104
2026-02-26T01:10:00+00:00,88.143,1.693,11.113
2026-02-26T01:15:00+00:00,89.414,1.721,11.095
2026-02-26T01:20:00+00:00,86.876,1.672,11.112
2026-02-26T01:25:00+00:00,84.862,1.636,11.125
2026-02-26T01:30:00+00:00,84.666,1.633,11.132
2026-02-26T01:35:00+00:00,84.226,1.623,11.139
2026-02-26T01:40:00+00:00,84.64,1.633,11.151
2026-02-26T01:45:00+00:00,83.546,1.614,11.154
2026-02-26T01:50:00+00:00,83.492,1.614,11.146
2026-02-26T01:55:00+00:00,83.616,1.612,11.154
2026-02-26T02:00:00+00:00,82.569,1.598,11.169
2026-02-26T02:05:00+00:00,83.577,1.614,11.151
2026-02-26T02:10:00+00:00,81.876,1.58,11.128
2026-02-26T02:15:00+00:00,82.575,1.598,11.133
2026-02-26T02:20:00+00:00,82.942,1.598,11.114
2026-02-26T02:25:00+00:00,81.728,1.576,11.128
2026-02-26T02:30:00+00:00,79.762,1.54,11.132
2026-02-26T02:35:00+00:00,80.464,1.554,11.135
2026-02-26T02:40:00+00:00,80.655,1.56,11.158
2026-02-26T02:45:00+00:00,80.358,1.552,11.153
2026-02-26T02:50:00+00:00,79.38,1.536,11.168
2026-02-26T02:55:00+00:00,79.184,1.534,11.171
2026-02-26T03:00:00+00:00,78.287,1.519,11.185
2026-02-26T03:05:00+00:00,77.03,1.493,11.183
2026-02-26T03:10:00+00:00,77.284,1.497,11.166
2026-02-26T03:15:00+00:00,77.104,1.494,11.188
2026-02-26T03:20:00+00:00,77.374,1.498,11.192
2026-02-26T03:25:00+00:00,77.57,1.506,11.212
2026-02-26T03:30:00+00:00,77.232,1.498,11.207
2026-02-26T03:35:00+00:00,77.924,1.512,11.208
2026-02-26T03:40:00+00:00,77.367,1.499,11.212
2026-02-26T03:45:00+00:00,77.562,1.504,11.215
2026-02-26T03:50:00+00:00,76.221,1.484,11.23
2026-02-26T03:55:00+00:00,76.294,1.486,11.23
2026-02-26T04:00:00+00:00,75.164,1.466,11.249
2026-02-26T04:05:00+00:00,76.122,1.479,11.21
2026-02-26T04:10:00+00:00,78.366,1.521,11.199
2026-02-26T04:15:00+00:00,77.98,1.51,11.194
2026-02-26T04:20:00+00:00,78.762,1.526,11.198
2026-02-26T04:25:00+00:00,76.923,1.491,11.204
2026-02-26T04:30:00+00:00,77.2,1.498,11.194
2026-02-26T04:35:00+00:00,77.341,1.503,11.19
2026-02-26T04:40:00+00:00,76.646,1.488,11.197
2026-02-26T04:45:00+00:00,76.92,1.494,11.21
2026-02-26T04:50:00+00:00,79.272,1.538,11.206
2026-02-26T04:55:00+00:00,81.16,1.578,11.229
2026-02-26T05:00:00+00:00,80.455,1.564,11.218
2026-02-26T05:05:00+00:00,80.152,1.554,11.187
2026-02-26T05:10:00+00:00,79.474,1.538,11.178
2026-02-26T05:15:00+00:00,80.658,1.564,11.18
2026-02-26T05:20:00+00:00,81.892,1.588,11.189
2026-02-26T05:25:00+00:00,80.416,1.56,11.192
2026-02-26T05:30:00+00:00,79.11,1.532,11.179
2026-02-26T05:35:00+00:00,78.968,1.53,11.172
2026-02-26T05:40:00+00:00,81.47,1.58,11.171
2026-02-26T05:45:00+00:00,82.175,1.59,11.169
2026-02-26T05:50:00+00:00,84.144,1.626,11.152
2026-02-26T05:55:00+00:00,84.553,1.636,11.157
2026-02-26T06:00:00+00:00,86.36,1.668,11.137
2026-02-26T06:05:00+00:00,87.059,1.672,11.07
2026-02-26T06:10:00+00:00,94.131,1.793,11.0
2026-02-26T06:15:00+00:00,104.77,2.002,11.029
2026-02-26T06:20:00+00:00,106.065,2.034,11.078
2026-02-26T06:25:00+00:00,107.224,2.054,11.058
2026-02-26T06:30:00+00:00,109.066,2.088,11.062
2026-02-26T06:35:00+00:00,106.767,2.043,11.055
2026-02-26T06:40:00+00:00,112.226,2.141,11.01
2026-02-26T06:45:00+00:00,116.192,2.224,11.034
2026-02-26T06:50:00+00:00,118.905,2.288,11.112
2026-02-26T06:55:00+00:00,121.57,2.338,11.101
2026-02-26T07:00:00+00:00,120.235,2.309,11.084
2026-02-26T07:05:00+00:00,122.612,2.352,11.066
2026-02-26T07:10:00+00:00,126.591,2.416,11.018
2026-02-26T07:15:00+00:00,128.811,2.474,11.088
2026-02-26T07:20:00+00:00,128.034,2.47,11.142
2026-02-26T07:25:00+00:00,127.125,2.45,11.128
2026-02-26T07:30:00+00:00,128.286,2.471,11.108
2026-02-26T07:35:00+00:00,128.344,2.468,11.092
2026-02-26T07:40:00+00:00,131.504,2.523,11.078
2026-02-26T07:45:00+00:00,133.386,2.562,11.086
2026-02-26T07:50:00+00:00,133.437,2.571,11.125
2026-02-26T07:55:00+00:00,133.858,2.577,11.124
2026-02-26T08:00:00+00:00,135.784,2.613,11.106
2026-02-26T08:05:00+00:00,136.076,2.61,11.067
2026-02-26T08:10:00+00:00,133.949,2.565,11.064
2026-02-26T08:15:00+00:00,132.121,2.54,11.092
2026-02-26T08:20:00+00:00,132.95,2.552,11.084
2026-02-26T08:25:00+00:00,137.013,2.63,11.078
2026-02-26T08:30:00+00:00,137.789,2.642,11.076
2026-02-26T08:35:00+00:00,139.213,2.67,11.069
2026-02-26T08:40:00+00:00,140.118,2.686,11.067
2026-02-26T08:45:00+00:00,139.879,2.683,11.076
2026-02-26T08:50:00+00:00,139.23,2.674,11.086
2026-02-26T08:55:00+00:00,141.812,2.722,11.094
2026-02-26T09:00:00+00:00,140.598,2.704,11.096
2026-02-26T09:05:00+00:00,137.817,2.647,11.086
2026-02-26T09:10:00+00:00,136.071,2.614,11.086
2026-02-26T09:15:00+00:00,138.43,2.656,11.08
2026-02-26T09:20:00+00:00,139.361,2.678,11.09
2026-02-26T09:25:00+00:00,141.714,2.724,11.097
2026-02-26T09:30:00+00:00,144.712,2.78,11.097
2026-02-26T09:35:00+00:00,154.202,2.964,11.102
2026-02-26T09:40:00+00:00,158.504,3.044,11.086
2026-02-26T09:45:00+00:00,152.487,2.933,11.098
2026-02-26T09:50:00+00:00,151.514,2.917,11.106
2026-02-26T09:55:00+00:00,148.661,2.864,11.125
2026-02-26T10:00:00+00:00,147.216,2.842,11.14
2026-02-26T10:05:00+00:00,144.06,2.777,11.124
2026-02-26T10:10:00+00:00,140.511,2.704,11.113
2026-02-26T10:15:00+00:00,144.103,2.776,11.132
2026-02-26T10:20:00+00:00,148.02,2.858,11.142
2026-02-26T10:25:00+00:00,143.764,2.771,11.125
2026-02-26T10:30:00+00:00,147.528,2.838,11.112
2026-02-26T10:35:00+00:00,146.611,2.826,11.126
2026-02-26T10:40:00+00:00,147.168,2.828,11.094
2026-02-26T10:45:00+00:00,147.085,2.826,11.086
2026-02-26T10:50:00+00:00,143.623,2.758,11.084
2026-02-26T10:55:00+00:00,142.379,2.736,11.092
2026-02-26T11:00:00+00:00,145.298,2.793,11.096
2026-02-26T11:05:00+00:00,148.663,2.861,11.12
2026-02-26T11:10:00+00:00,145.832,2.814,11.122
2026-02-26T11:15:00+00:00,141.624,2.73,11.131
2026-02-26T11:20:00+00:00,138.257,2.668,11.15
2026-02-26T11:25:00+00:00,135.996,2.622,11.131
2026-02-26T11:30:00+00:00,136.794,2.636,11.125
2026-02-26T11:35:00+00:00,133.868,2.581,11.13
2026-02-26T11:40:00+00:00,134.112,2.589,11.138
2026-02-26T11:45:00+00:00,132.408,2.552,11.135
2026-02-26T11:50:00+00:00,131.3,2.538,11.16
2026-02-26T11:55:00+00:00,133.664,2.584,11.154
2026-02-26T12:00:00+00:00,143.348,2.766,11.149
2026-02-26T12:05:00+00:00,146.992,2.835,11.134
2026-02-26T12:10:00+00:00,149.16,2.872,11.126
2026-02-26T12:15:00+00:00,148.768,2.872,11.13
2026-02-26T12:20:00+00:00,148.29,2.859,11.132
2026-02-26T12:25:00+00:00,141.178,2.724,11.144
2026-02-26T12:30:00+00:00,135.836,2.622,11.146
2026-02-26T12:35:00+00:00,139.488,2.686,11.113
2026-02-26T12:40:00+00:00,136.466,2.624,11.099
2026-02-26T12:45:00+00:00,134.497,2.586,11.106
2026-02-26T12:50:00+00:00,137.196,2.637,11.088
2026-02-26T12:55:00+00:00,131.611,2.532,11.11
2026-02-26T13:00:00+00:00,123.84,2.388,11.126
2026-02-26T13:05:00+00:00,124.057,2.391,11.119
2026-02-26T13:10:00+00:00,119.523,2.299,11.102
2026-02-26T13:15:00+00:00,121.419,2.34,11.133
2026-02-26T13:20:00+00:00,125.441,2.422,11.145
2026-02-26T13:25:00+00:00,128.637,2.482,11.138
2026-02-26T13:30:00+00:00,128.312,2.464,11.09
2026-02-26T13:35:00+00:00,128.819,2.472,11.076
2026-02-26T13:40:00+00:00,129.484,2.482,11.067
2026-02-26T13:45:00+00:00,130.224,2.495,11.066
2026-02-26T13:50:00+00:00,130.613,2.502,11.059
2026-02-26T13:55:00+00:00,130.722,2.516,11.118
2026-02-26T14:00:00+00:00,129.0,2.48,11.094
2026-02-26T14:05:00+00:00,127.292,2.448,11.105
2026-02-26T14:10:00+00:00,127.252,2.448,11.103
2026-02-26T14:15:00+00:00,129.126,2.482,11.099
2026-02-26T14:20:00+00:00,129.074,2.482,11.108
2026-02-26T14:25:00+00:00,135.075,2.596,11.093
2026-02-26T14:30:00+00:00,135.466,2.601,11.084
2026-02-26T14:35:00+00:00,138.4,2.655,11.074
2026-02-26T14:40:00+00:00,140.219,2.686,11.073
2026-02-26T14:45:00+00:00,133.092,2.552,11.076
2026-02-26T14:50:00+00:00,126.078,2.428,11.118
2026-02-26T14:55:00+00:00,118.423,2.278,11.11
2026-02-26T15:00:00+00:00,116.867,2.26,11.162
2026-02-26T15:05:00+00:00,115.52,2.242,11.194
2026-02-26T15:10:00+00:00,115.047,2.234,11.212
2026-02-26T15:15:00+00:00,114.27,2.228,11.256
2026-02-26T15:20:00+00:00,116.547,2.273,11.268
2026-02-26T15:25:00+00:00,114.562,2.236,11.276
2026-02-26T15:30:00+00:00,115.096,2.246,11.263
2026-02-26T15:35:00+00:00,115.884,2.26,11.247
2026-02-26T15:40:00+00:00,118.609,2.308,11.226
2026-02-26T15:45:00+00:00,118.301,2.3,11.219
2026-02-26T15:50:00+00:00,118.263,2.293,11.197
2026-02-26T15:55:00+00:00,118.507,2.3,11.209
2026-02-26T16:00:00+00:00,119.404,2.32,11.21
