Date,SettlementPeriod,BCA,BSA,BVA,SCA,SSA,SVA
2021-08-09,37,0,0,0,0,0,0
2021-08-09,38,0,0,0,0,0,0
2021-08-09,39,0,0,0,0,0,0
2021-08-09,40,0,0,0,0,0,0
2021-08-09,41,0,0,0,0,0,0
2021-08-09,42,0,0,0,0,0,0
2021-08-09,43,0,0,0,0,0,0
2021-08-09,44,0,0,0,0,0,0
2021-08-09,45,0,0,0,0,260,0
2021-08-09,46,0,0,0,0,260,0
2021-08-09,47,0,173,0,0,510,0
2021-08-09,48,0,270.5,0,0,510,0
2021-08-10,1,0,270.5,0,0,635,0
2021-08-10,2,0,270.5,0,0,635,0
2021-08-10,3,0,270.5,0,0,635,0
2021-08-10,4,0,270.5,0,0,635,0
2021-08-10,5,0,270.5,0,0,635,0
2021-08-10,6,0,270.5,0,0,635,0
2021-08-10,7,0,270.5,0,0,760,0
2021-08-10,8,0,270.5,0,0,760,0
2021-08-10,9,0,270.5,0,0,760,0
2021-08-10,10,0,270.5,0,0,760,0
2021-08-10,11,0,270.5,0,0,760,0
2021-08-10,12,0,270.5,0,0,760,0
2021-08-10,13,0,270.5,0,0,510,0
2021-08-10,14,0,0,0,0,510,0
2021-08-10,15,0,0,0,0,0,0
2021-08-10,16,0,0,0,0,0,0
2021-08-10,17,0,0,0,0,0,0
2021-08-10,18,0,0,0,0,0,0
2021-08-10,19,0,0,0,0,0,0
2021-08-10,20,0,0,0,0,0,0
2021-08-10,21,0,0,0,0,0,0
2021-08-10,22,0,0,0,0,0,0
2021-08-10,23,0,0,0,0,0,0
2021-08-10,24,0,0,0,0,0,0
2021-08-10,25,0,0,0,0,0,0
2021-08-10,26,0,0,0,0,0,0
2021-08-10,27,0,0,0,0,0,0
2021-08-10,28,0,0,0,0,0,0
2021-08-10,29,0,0,0,0,0,0
2021-08-10,30,0,0,0,0,0,0
2021-08-10,31,0,0,0,0,0,0
2021-08-10,32,0,0,0,0,0,0
2021-08-10,33,0,0,0,0,0,0
2021-08-10,34,0,0,0,0,0,0
2021-08-10,35,0,0,0,0,0,0
2021-08-10,36,0,0,0,0,0,0
2021-08-10,37,0,0,0,0,0,0
2021-08-10,38,0,0,0,0,0,0
2021-08-10,39,0,0,0,0,0,0
2021-08-10,40,0,0,0,0,0,0
2021-08-10,41,0,0,0,0,0,0
2021-08-10,42,0,0,0,0,0,0
2021-08-10,43,0,0,0,0,0,0
2021-08-10,44,0,0,0,0,0,0
2021-08-10,45,0,0,0,0,0,0
2021-08-10,46,0,0,0,0,0,0
2021-08-10,47,0,88,0,0,260,0
2021-08-10,48,0,173,0,0,260,0
2021-08-11,1,0,173,0,0,385,0
2021-08-11,2,0,173,0,0,385,0
2021-08-11,3,0,173,0,0,510,0
2021-08-11,4,0,173,0,0,510,0
2021-08-11,5,0,173,0,0,572.5,0
2021-08-11,6,0,173,0,0,572.5,0
2021-08-11,7,0,173,0,0,572.5,0
2021-08-11,8,0,173,0,0,572.5,0
2021-08-11,9,0,173,0,0,572.5,0
2021-08-11,10,0,173,0,0,572.5,0
2021-08-11,11,0,173,0,0,502.5,0
2021-08-11,12,0,173,0,0,502.5,0
2021-08-11,13,0,173,0,0,232.5,0
2021-08-11,14,0,85,0,0,232.5,0
2021-08-11,15,0,0,0,0,85,0
2021-08-11,16,0,0,0,0,85,0
2021-08-11,17,0,0,0,0,10,0
2021-08-11,18,0,0,0,0,10,0
2021-08-11,19,0,0,0,0,0,0
2021-08-11,20,0,0,0,0,0,0
2021-08-11,21,0,0,0,0,0,0
2021-08-11,22,0,0,0,0,0,0
2021-08-11,23,0,0,0,0,0,0
2021-08-11,24,0,0,0,0,0,0
2021-08-11,25,0,0,0,0,0,0
2021-08-11,26,0,0,0,0,0,0
2021-08-11,27,0,0,0,0,0,0
2021-08-11,28,0,0,0,0,0,0
2021-08-11,29,0,0,0,0,0,0
2021-08-11,30,0,0,0,0,0,0
2021-08-11,31,0,0,0,0,0,0
2021-08-11,32,0,0,0,0,0,0
2021-08-11,33,0,0,0,0,0,0
2021-08-11,34,0,0,0,0,0,0
2021-08-11,35,0,0,0,0,0,0
2021-08-11,36,0,0,0,0,0,0
2021-08-11,37,0,0,0,0,0,0
2021-08-11,38,0,0,0,0,0,0
2021-08-11,39,0,0,0,0,0,0
2021-08-11,40,0,0,0,0,0,0
2021-08-11,41,0,0,0,0,0,0
2021-08-11,42,0,0,0,0,0,0
2021-08-11,43,0,0,0,0,0,0
2021-08-11,44,0,0,0,0,0,0
2021-08-11,45,0,0,0,0,260,0
2021-08-11,46,0,0,0,0,260,0
2021-08-11,47,0,85,0,0,635,0
2021-08-11,48,0,173,0,0,635,0
2021-08-12,1,0,173,0,0,760,0
2021-08-12,2,0,173,0,0,760,0
2021-08-12,3,0,248,0,0,742,0
2021-08-12,4,0,248,0,0,742,0
2021-08-12,5,0,248,0,0,742,0
2021-08-12,6,0,248,0,0,742,0
2021-08-12,7,0,248,0,0,752,0
2021-08-12,8,0,248,0,0,752,0
2021-08-12,9,0,248,0,0,739.5,0
2021-08-12,10,0,248,0,0,739.5,0
2021-08-12,11,0,248,0,0,760,0
2021-08-12,12,0,248,0,0,760,0
2021-08-12,13,0,173,0,0,377.5,0
2021-08-12,14,0,173,0,0,377.5,0
2021-08-12,15,0,0,0,0,225,0
2021-08-12,16,0,0,0,0,225,0
2021-08-12,17,0,0,0,0,197.5,0
2021-08-12,18,0,0,0,0,197.5,0
2021-08-12,19,0,0,0,0,197.5,0
2021-08-12,20,0,0,0,0,197.5,0
2021-08-12,21,0,0,0,0,197.5,0
2021-08-12,22,0,0,0,0,197.5,0
2021-08-12,23,0,0,0,0,260,0
2021-08-12,24,0,0,0,0,260,0
2021-08-12,25,0,0,0,0,385,0
2021-08-12,26,0,0,0,0,385,0
2021-08-12,27,0,0,0,0,510,0
2021-08-12,28,0,0,0,0,510,0
2021-08-12,29,0,0,0,0,510,0
2021-08-12,30,0,0,0,0,510,0
2021-08-12,31,0,0,0,0,465,0
2021-08-12,32,0,0,0,0,465,0
2021-08-12,33,0,0,0,0,22.5,0
2021-08-12,34,0,0,0,0,22.5,0
2021-08-12,35,0,0,0,0,240,0
2021-08-12,36,0,0,0,0,240,0
2021-08-12,37,0,0,0,0,247.5,0
2021-08-12,38,0,0,0,0,247.5,0
2021-08-12,39,0,0,0,0,245,0
2021-08-12,40,0,0,0,0,245,0
2021-08-12,41,0,0,0,0,480,0
2021-08-12,42,0,0,0,0,480,0
2021-08-12,43,0,0,0,0,510,0
2021-08-12,44,0,0,0,0,510,0
2021-08-12,45,0,0,0,0,697.5,0
2021-08-12,46,0,0,0,0,697.5,0
2021-08-12,47,0,173,0,0,810,0
2021-08-12,48,0,173,0,0,810,0
2021-08-13,1,0,173,0,44342.04,810,650
2021-08-13,2,0,173,0,44342.04,810,650
2021-08-13,3,0,248,0,35664.77,810,550
2021-08-13,4,0,248,0,35664.77,810,550
2021-08-13,5,0,248,0,41843.21,810,650
2021-08-13,6,0,248,0,41843.21,810,650
2021-08-13,7,0,248,0,58050.69,810,900
2021-08-13,8,0,248,0,58050.69,810,900
2021-08-13,9,0,248,0,61188.68,810,900
2021-08-13,10,0,248,0,61188.68,810,900
2021-08-13,11,0,248,0,70761.75,630,950
2021-08-13,12,0,248,0,70761.75,630,950
2021-08-13,13,0,248,0,69590.5,605,750
2021-08-13,14,0,173,0,69590.5,605,750
2021-08-13,15,0,0,0,0,555,0
2021-08-13,16,0,0,0,0,555,0
2021-08-13,17,0,0,0,0,572.5,0
2021-08-13,18,0,0,0,0,572.5,0
2021-08-13,19,0,0,0,0,572.5,0
2021-08-13,20,0,0,0,0,572.5,0
2021-08-13,21,0,0,0,0,572.5,0
2021-08-13,22,0,0,0,0,572.5,0
2021-08-13,23,0,0,0,0,572.5,0
2021-08-13,24,0,0,0,0,572.5,0
2021-08-13,25,0,0,0,0,572.5,0
2021-08-13,26,0,0,0,0,572.5,0
2021-08-13,27,0,0,0,0,709,0
2021-08-13,28,0,0,0,0,709,0
2021-08-13,29,0,0,0,0,709,0
2021-08-13,30,0,0,0,0,709,0
2021-08-13,31,0,0,0,0,709,0
2021-08-13,32,0,0,0,0,709,0
2021-08-13,33,0,0,0,0,656.5,0
2021-08-13,34,0,0,0,0,656.5,0
2021-08-13,35,0,0,0,0,531.5,0
2021-08-13,36,0,0,0,0,531.5,0
2021-08-13,37,0,0,0,0,531.5,0
2021-08-13,38,0,0,0,0,531.5,0
2021-08-13,39,0,0,0,0,520,0
2021-08-13,40,0,0,0,0,520,0
2021-08-13,41,0,0,0,0,520,0
2021-08-13,42,0,0,0,0,520,0
2021-08-13,43,0,0,0,0,510,0
2021-08-13,44,0,0,0,0,510,0
2021-08-13,45,0,0,0,0,810,0
2021-08-13,46,0,0,0,0,810,0
2021-08-13,47,0,398,0,45138.12,810,800
2021-08-13,48,0,398,0,45138.12,810,800
2021-08-14,1,0,398,0,74352.28,810,1500
2021-08-14,2,0,398,0,74352.28,810,1500
2021-08-14,3,0,398,0,69588.8,810,1500
2021-08-14,4,0,398,0,69588.8,810,1500
2021-08-14,5,0,398,0,75265.89,810,1700
2021-08-14,6,0,398,0,75265.89,810,1700
2021-08-14,7,0,398,0,69728.52,807.5,1700
2021-08-14,8,0,398,0,69728.52,807.5,1700
2021-08-14,9,0,398,0,69265.85,810,1700
2021-08-14,10,0,398,0,69265.85,810,1700
2021-08-14,11,0,398,0,68346.94,810,1700
2021-08-14,12,0,398,0,68346.94,810,1700
2021-08-14,13,0,398,0,59352.23,810,1200
2021-08-14,14,0,398,0,59352.23,810,1200
2021-08-14,15,0,0,0,21741.5,810,400
2021-08-14,16,0,0,0,21741.5,810,400
2021-08-14,17,0,0,0,0,810,0
2021-08-14,18,0,0,0,0,810,0
2021-08-14,19,0,0,0,0,697.5,0
2021-08-14,20,0,0,0,0,697.5,0
2021-08-14,21,0,0,0,0,635,0
2021-08-14,22,0,0,0,0,635,0
2021-08-14,23,0,0,0,0,572.5,0
2021-08-14,24,0,0,0,0,572.5,0
2021-08-14,25,0,0,0,0,572.5,0
2021-08-14,26,0,0,0,0,572.5,0
2021-08-14,27,0,0,0,0,385,0
2021-08-14,28,0,0,0,0,385,0
2021-08-14,29,0,0,0,0,385,0
2021-08-14,30,0,0,0,0,385,0
2021-08-14,31,0,0,0,0,385,0
2021-08-14,32,0,0,0,0,385,0
2021-08-14,33,0,0,0,0,145,0
2021-08-14,34,0,0,0,0,145,0
2021-08-14,35,0,0,0,0,20,0
2021-08-14,36,0,0,0,0,20,0
2021-08-14,37,0,0,0,0,0,0
2021-08-14,38,0,0,0,0,0,0
2021-08-14,39,0,0,0,0,0,0
2021-08-14,40,0,0,0,0,0,0
2021-08-14,41,0,0,0,0,0,0
2021-08-14,42,0,0,0,0,0,0
2021-08-14,43,0,0,0,0,0,0
2021-08-14,44,0,0,0,0,0,0
2021-08-14,45,0,0,0,0,135,0
2021-08-14,46,0,0,0,0,135,0
2021-08-14,47,0,173,0,0,260,0
2021-08-14,48,0,173,0,0,260,0
2021-08-15,1,0,173,0,0,510,0
2021-08-15,2,0,173,0,0,510,0
2021-08-15,3,0,173,0,0,810,0
2021-08-15,4,0,173,0,0,810,0
2021-08-15,5,0,173,0,0,810,0
2021-08-15,6,0,173,0,0,810,0
2021-08-15,7,0,173,0,0,810,0
2021-08-15,8,0,173,0,0,810,0
2021-08-15,9,0,173,0,0,810,0
2021-08-15,10,0,173,0,0,810,0
2021-08-15,11,0,173,0,0,810,0
2021-08-15,12,0,173,0,0,810,0
2021-08-15,13,0,173,0,0,810,0
2021-08-15,14,0,173,0,0,810,0
2021-08-15,15,0,0,0,0,810,0
2021-08-15,16,0,0,0,0,810,0
2021-08-15,17,0,0,0,0,635,0
2021-08-15,18,0,0,0,0,635,0
2021-08-15,19,0,0,0,0,385,0
2021-08-15,20,0,0,0,0,385,0
2021-08-15,21,0,0,0,0,385,0
2021-08-15,22,0,0,0,0,385,0
2021-08-15,23,0,0,0,0,385,0
2021-08-15,24,0,0,0,0,385,0
2021-08-15,25,0,0,0,0,385,0
2021-08-15,26,0,0,0,0,385,0
2021-08-15,27,0,0,0,0,385,0
2021-08-15,28,0,0,0,0,385,0
2021-08-15,29,0,0,0,0,385,0
2021-08-15,30,0,0,0,0,385,0
2021-08-15,31,0,0,0,0,385,0
2021-08-15,32,0,0,0,0,385,0
2021-08-15,33,0,0,0,0,395,0
2021-08-15,34,0,0,0,0,395,0
2021-08-15,35,0,0,0,0,395,0
2021-08-15,36,0,0,0,0,395,0
2021-08-15,37,0,0,0,0,395,0
2021-08-15,38,0,0,0,0,395,0
2021-08-15,39,0,0,0,0,395,0
2021-08-15,40,0,0,0,0,395,0
2021-08-15,41,0,0,0,0,395,0
2021-08-15,42,0,0,0,0,395,0
2021-08-15,43,0,0,0,0,385,0
2021-08-15,44,0,0,0,0,385,0
2021-08-15,45,0,0,0,0,635,0
2021-08-15,46,0,0,0,0,635,0
2021-08-15,47,0,345.5,0,0,815,0
2021-08-15,48,0,345.5,0,0,815,0
2021-08-16,1,0,345.5,0,2095.16,815,650
2021-08-16,2,0,345.5,0,2095.16,815,650
2021-08-16,3,0,345.5,0,1432.68,815,850
2021-08-16,4,0,345.5,0,1432.68,815,850
2021-08-16,5,0,345.5,0,17595.21,640,1100
2021-08-16,6,0,345.5,0,17595.21,640,1100
2021-08-16,7,0,345.5,0,28061.01,628,1300
2021-08-16,8,0,345.5,0,28061.01,628,1300
2021-08-16,9,0,345.5,0,2111.64,580,1350
2021-08-16,10,0,345.5,0,2111.64,580,1350
2021-08-16,11,0,345.5,0,8977.81,603.5,1400
2021-08-16,12,0,345.5,0,8977.81,603.5,1400
2021-08-16,13,0,345.5,0,26411.81,800,750
2021-08-16,14,0,345.5,0,26411.81,800,750
2021-08-16,15,0,0,0,0,640,0
2021-08-16,16,0,0,0,0,640,0
2021-08-16,17,0,0,0,0,390,0
2021-08-16,18,0,0,0,0,390,0
2021-08-16,19,0,0,0,0,265,0
2021-08-16,20,0,0,0,0,265,0
2021-08-16,21,0,0,0,0,265,0
2021-08-16,22,0,0,0,0,265,0
2021-08-16,23,0,0,0,0,265,0
2021-08-16,24,0,0,0,0,265,0
2021-08-16,25,0,0,0,0,265,0
2021-08-16,26,0,0,0,0,265,0
2021-08-16,27,0,0,0,0,327.5,0
2021-08-16,28,0,0,0,0,327.5,0
2021-08-16,29,0,0,0,0,327.5,0
2021-08-16,30,0,0,0,0,327.5,0
2021-08-16,31,0,0,0,0,265,0
2021-08-16,32,0,0,0,0,265,0
2021-08-16,33,0,0,0,0,150,0
2021-08-16,34,0,0,0,0,150,0
2021-08-16,35,0,0,0,0,25,0
2021-08-16,36,0,0,0,0,25,0
2021-08-16,37,0,0,0,0,25,0
2021-08-16,38,0,0,0,0,25,0
2021-08-16,39,0,0,0,0,25,0
2021-08-16,40,0,0,0,0,25,0
2021-08-16,41,0,0,0,0,25,0
2021-08-16,42,0,0,0,0,25,0
2021-08-16,43,0,0,0,0,140,0
2021-08-16,44,0,0,0,0,140,0
2021-08-16,45,0,0,0,0,140,0
2021-08-16,46,0,0,0,0,140,0
2021-08-16,47,0,173,0,0,515,0
2021-08-16,48,0,270.5,0,0,515,0
2021-04-01,1,0,342.5,0,0,888,0
2021-04-01,2,0,342.5,0,0,888,0
2021-04-01,3,0,342.5,0,0,1010.5,0
2021-04-01,4,0,342.5,0,0,1010.5,0
2021-04-01,5,0,342.5,0,0,1138,0
2021-04-01,6,0,342.5,0,0,1138,0
2021-04-01,7,0,342.5,0,0,1140.5,0
2021-04-01,8,0,342.5,0,0,1140.5,0
2021-04-01,9,0,342.5,0,0,1040.5,0
2021-04-01,10,0,342.5,0,0,1040.5,0
2021-04-01,11,0,342.5,0,14853.14,474,300
2021-04-01,12,0,342.5,0,14853.14,474,300
2021-04-01,13,0,342.5,0,0,315.5,0
2021-04-01,14,0,192.5,0,0,315.5,0
2021-04-01,15,0,0,0,0,157.5,0
2021-04-01,16,0,0,0,0,157.5,0
2021-04-01,17,0,0,0,0,157.5,0
2021-04-01,18,0,0,0,0,157.5,0
2021-04-01,19,0,0,0,0,157.5,0
2021-04-01,20,0,0,0,0,157.5,0
2021-04-01,21,0,0,0,0,157.5,0
2021-04-01,22,0,0,0,0,157.5,0
2021-04-01,23,0,0,0,0,157.5,0
2021-04-01,24,0,0,0,0,157.5,0
2021-04-01,25,0,0,0,0,157.5,0
2021-04-01,26,0,0,0,0,157.5,0
2021-04-01,27,0,0,0,0,0,0
2021-04-01,28,0,0,0,0,0,0
2021-04-01,29,0,0,0,0,0,0
2021-04-01,30,0,0,0,0,0,0
2021-04-01,31,0,0,0,0,0,0
2021-04-01,32,0,0,0,0,0,0
2021-04-01,33,0,0,0,0,0,0
2021-04-01,34,0,0,0,0,0,0
2021-04-01,35,0,0,0,0,0,0
2021-04-01,36,0,0,0,0,0,0
2021-04-01,37,0,0,0,0,0,0
2021-04-01,38,0,0,0,0,0,0
2021-04-01,39,0,0,0,0,0,0
2021-04-01,40,0,0,0,0,0,0
2021-04-01,41,0,0,0,0,0,0
2021-04-01,42,0,0,0,0,0,0
2021-04-01,43,0,0,0,0,179,0
2021-04-01,44,0,0,0,0,179,0
2021-04-01,45,0,0,0,0,329,0
2021-04-01,46,0,0,0,0,329,0
2021-04-01,47,0,67.5,0,0,479,0
2021-04-01,48,0,67.5,0,0,479,0
2021-04-02,1,0,67.5,0,0,629,0
2021-04-02,2,0,67.5,0,0,629,0
2021-04-02,3,0,67.5,0,0,639,0
2021-04-02,4,0,67.5,0,0,639,0
2021-04-02,5,0,67.5,0,0,639,0
2021-04-02,6,0,67.5,0,0,639,0
2021-04-02,7,0,67.5,0,0,639,0
2021-04-02,8,0,67.5,0,0,639,0
2021-04-02,9,0,67.5,0,0,639,0
2021-04-02,10,0,67.5,0,0,639,0
2021-04-02,11,0,67.5,0,0,639,0
2021-04-02,12,0,67.5,0,0,639,0
2021-04-02,13,0,67.5,0,0,419,0
2021-04-02,14,0,67.5,0,0,419,0
2021-04-02,15,0,67.5,0,0,59,0
2021-04-02,16,0,67.5,0,0,59,0
2021-04-02,17,0,0,0,0,59,0
2021-04-02,18,0,0,0,0,59,0
2021-04-02,19,0,0,0,0,59,0
2021-04-02,20,0,0,0,0,59,0
2021-04-02,21,0,0,0,0,59,0
2021-04-02,22,0,0,0,0,59,0
2021-04-02,23,0,0,0,0,59,0
2021-04-02,24,0,0,0,0,59,0
2021-04-02,25,0,0,0,0,209,0
2021-04-02,26,0,0,0,0,321,0
2021-04-02,27,0,0,0,0,262,0
2021-04-02,28,0,0,0,0,262,0
2021-04-02,29,0,0,0,0,262,0
2021-04-02,30,0,0,0,0,262,0
2021-04-02,31,0,0,0,0,262,0
2021-04-02,32,0,0,0,0,262,0
2021-04-02,33,0,0,0,0,172,0
2021-04-02,34,0,0,0,0,172,0
2021-04-02,35,0,0,0,0,0,0
2021-04-02,36,0,0,0,0,0,0
2021-04-02,37,0,0,0,0,0,0
2021-04-02,38,0,0,0,0,0,0
2021-04-02,39,0,0,0,0,0,0
2021-04-02,40,0,0,0,0,0,0
2021-04-02,41,0,0,0,0,0,0
2021-04-02,42,0,0,0,0,0,0
2021-04-02,43,0,0,0,0,0,0
2021-04-02,44,0,0,0,0,0,0
2021-04-02,45,0,0,0,0,122.5,0
2021-04-02,46,0,0,0,0,122.5,0
2021-04-02,47,0,305.5,0,0,222.5,0
2021-04-02,48,0,305.5,0,0,222.5,0
2021-04-03,1,0,305.5,0,0,616,0
2021-04-03,2,0,305.5,0,0,616,0
2021-04-03,3,0,305.5,0,0,716,0
2021-04-03,4,0,305.5,0,0,716,0
